Date,Close,High,Low,Open,Volume
05-01-2022,137.1194458,143.8119525,137.0328694,143.7328324,54618000
06-01-2022,137.0920715,139.2741441,135.9087336,136.3466424,37348000
07-01-2022,136.3650513,137.7897433,135.1204978,137.488176,29760000
10-01-2022,138.0096893,138.1589847,132.5308931,134.4352864,44408000
11-01-2022,139.071106,139.548833,136.0420998,137.3503441,28730000
12-01-2022,140.7575378,141.9294405,140.0250474,140.4783702,26108000
13-01-2022,137.9275818,142.1702981,137.7504198,140.8665186,31436000
14-01-2022,138.8168335,140.0723362,136.3466485,136.4267556,29662000
18-01-2022,135.3508911,136.4789968,134.7940593,135.5270509,34872000
19-01-2022,134.473587,137.3030617,134.3730697,135.8738899,28648000
20-01-2022,132.6731873,136.9711507,132.331817,135.601691,29908000
21-01-2022,129.7312622,134.223776,129.4675237,131.9625987,55652000
24-01-2022,130.1816101,130.5787137,123.9076049,125.3785691,76622000
25-01-2022,126.3310165,128.7832969,125.8985899,128.1274359,46960000
26-01-2022,128.6180725,132.3671463,126.5370187,130.4950999,49130000
27-01-2022,128.3911896,132.021326,128.3190248,130.6792468,31950000
28-01-2022,132.716507,132.7219892,127.8736623,129.0420723,34362000
31-01-2022,134.6596985,134.8284018,131.5804261,133.5236352,39986000
01-02-2022,136.9890594,137.1373525,133.7291475,136.9397955,68644000
02-02-2022,147.2958069,150.825426,144.8301017,150.5303432,123200000
03-02-2022,142.4091492,148.9628233,141.9866695,145.0122132,71518000
04-02-2022,142.6111908,144.1856641,139.846409,142.7619744,57998000
07-02-2022,138.5386658,143.5636379,138.2390879,143.5636379,54974000
08-02-2022,138.7357178,139.333856,136.3620715,138.3649926,54284000
09-02-2022,140.9182739,141.8463472,139.5199604,140.2927702,40144000
10-02-2022,137.9604187,140.8112909,137.300579,139.0387745,39330000
11-02-2022,133.6435699,138.4943719,132.7652617,137.9405317,39958000
14-02-2022,134.881134,135.6514532,132.6224322,132.6224322,34302000
15-02-2022,135.9585114,137.4513742,135.1752534,136.9159245,26680000
16-02-2022,137.0826263,137.4289625,134.2820053,135.996313,25022000
17-02-2022,131.9083557,136.4610828,131.8481425,135.5947262,38950000
18-02-2022,129.7825165,133.4320756,129.5770018,132.8319327,45620000
22-02-2022,129.1958313,131.5515579,127.6133853,129.2202051,44990000
23-02-2022,126.9809113,131.422673,126.920698,131.0220918,32786000
24-02-2022,132.0596161,132.3671515,124.3589377,124.3589377,54456000
25-02-2022,133.8197174,134.6278502,131.1245948,132.9165343,36406000
28-02-2022,134.4143829,135.105567,131.9616014,132.4169288,38864000
01-03-2022,133.4235992,135.60716,132.5846233,134.2367131,26496000
02-03-2022,133.9311829,134.6188892,132.4383202,133.9874173,23520000
03-03-2022,133.2623749,135.7902822,132.3925255,135.3628215,24604000
04-03-2022,131.2788544,133.2146069,129.7173198,132.2950075,30430000
07-03-2022,125.7771606,131.1081718,125.6940543,130.862353,45112000
08-03-2022,126.4997025,130.6254772,125.0765065,125.6492686,40428000
09-03-2022,132.7851563,133.099161,129.2824021,130.6254834,37026000
10-03-2022,131.7993774,132.6378674,130.2895973,130.6414157,27102000
11-03-2022,129.2525482,133.1588753,129.014687,132.8533293,31526000
14-03-2022,125.3516922,129.7884802,124.6789139,129.6302401,38812000
15-03-2022,128.583252,129.2366376,125.1222976,126.3718245,30920000
16-03-2022,132.6463318,132.6985723,128.1219572,130.1109526,35576000
17-03-2022,133.2021637,133.4425154,131.5560269,132.5154445,28264000
18-03-2022,135.4777832,135.5957191,131.629179,132.7896313,44566000
21-03-2022,135.4539185,136.397907,133.4544748,135.5156199,26832000
22-03-2022,139.2024841,140.3788668,135.4539109,135.4539109,35496000
23-03-2022,137.6175385,138.9242943,137.1791437,138.0425086,25154000
24-03-2022,140.8983765,140.9451499,137.0950573,138.5376537,26396000
25-03-2022,140.9988861,141.3591631,139.0725946,141.2407261,24126000
28-03-2022,140.7824402,141.3268346,139.1462502,140.2300731,35050000
29-03-2022,141.8274231,143.1093041,141.3626499,141.9687609,34318000
30-03-2022,141.2631378,142.0414146,140.9262475,141.7821561,19884000
31-03-2022,138.4058075,141.4318373,138.3630128,141.3770911,37524000
01-04-2022,139.4836273,139.8025979,137.6493945,138.8362251,25942000
04-04-2022,142.291214,143.0281996,139.64288,139.6906557,25942000
05-04-2022,139.9220428,142.3101159,139.7145388,142.1892035,21418000
06-04-2022,135.8982849,138.6974025,134.8721848,138.0898033,32468000
07-04-2022,135.2419281,136.5118577,133.5888207,135.3628405,26234000
08-04-2022,132.6532898,135.0244453,132.3328158,134.9383549,25142000
11-04-2022,128.2105255,131.463968,128.0562643,131.1962507,36884000
12-04-2022,127.1068115,130.9738293,126.1857163,130.9738293,32710000
13-04-2022,129.2759399,129.7138488,127.1331844,127.3909547,27928000
14-04-2022,126.1269989,129.8586622,125.9986073,129.8586622,31598000
18-04-2022,127.0689926,127.6024377,125.5816045,126.3957131,20808000
19-04-2022,129.3903961,129.7128444,126.3952097,127.0839183,26490000
20-04-2022,127.4307556,130.7737816,126.8933317,130.2691903,31696000
21-04-2022,124.2206039,129.4794581,123.9339723,128.6349999,36446000
22-04-2022,119.066246,124.8053101,118.3591317,124.4052225,56884000
25-04-2022,122.4883804,122.690911,117.9470964,118.5342854,46128000
26-04-2022,118.0854416,121.9270756,117.947103,121.7126011,73054000
27-04-2022,113.7506638,116.6841334,112.2000784,113.9248265,91820000
28-04-2022,117.9585419,119.0801783,113.5720126,115.8610717,48884000
29-04-2022,113.5665436,117.3589136,113.2729491,116.1790534,42676000
02-05-2022,116.0282822,116.1900074,112.0642321,112.8654021,35534000
03-05-2022,116.7757034,117.8784331,115.4823872,115.876499,24968000
04-05-2022,121.6792603,122.2699345,114.5682533,116.4746434,49916000
05-05-2022,115.9511414,120.4630706,114.4582787,119.6320446,45840000
06-05-2022,115.195755,117.0120759,113.4729962,114.6364326,39710000
09-05-2022,111.9756546,114.529447,111.4675856,112.7111367,40802000
10-05-2022,113.8506775,115.6968543,112.3632895,114.957887,39900000
11-05-2022,113.0619583,115.8108172,112.6977025,112.6977025,37534000
12-05-2022,112.3070679,113.7511601,109.3019345,110.8475464,53836000
13-05-2022,115.4983063,117.314126,113.0644469,113.988025,35038000
16-05-2022,113.900444,115.6172346,113.347591,114.408513,25990000
17-05-2022,115.9188004,116.3437706,114.3234309,116.284552,23054000
18-05-2022,111.3670502,114.8508974,111.0246853,114.4527992,35126000
19-05-2022,109.8587723,112.4722767,109.4765968,110.9012887,34144000
20-05-2022,108.3897858,111.6497052,105.2930951,111.4183057,48962000
23-05-2022,110.9575195,111.6138816,108.2235886,109.066065,37184000
24-05-2022,105.4657745,105.9519526,101.3997116,105.2687186,76780000
25-05-2022,105.3015518,105.9932445,103.3623217,104.4859475,40258000
26-05-2022,107.2796021,108.1325189,104.7243139,105.1741667,37948000
27-05-2022,111.782074,111.7835698,108.6191941,108.9620602,37914000
31-05-2022,113.2206955,115.1843071,111.5452038,112.2100246,50012000
01-06-2022,113.3500748,116.5443064,112.7111312,114.3084976,36606000
02-06-2022,117.0628281,117.3385105,112.4090824,113.457567,37992000
03-06-2022,113.9959869,115.7680172,112.9783531,115.5102469,26136000
06-06-2022,116.2646484,118.7791238,115.6112704,116.1491955,33542000
07-06-2022,116.5920792,117.1310065,114.5045634,114.9310218,31590000
08-06-2022,116.6363678,118.0063211,116.0451924,116.205923,26108000
09-06-2022,114.289093,117.736114,114.2298745,115.7739906,25798000
10-06-2022,110.6325684,112.7399931,109.8408518,111.9099619,41452000
13-06-2022,105.8862686,108.2738482,105.6140714,106.2783911,47252000
14-06-2022,106.2077332,107.4109802,105.2965924,106.0280958,33706000
15-06-2022,109.242218,110.8933207,107.1571853,108.0285154,39698000
16-06-2022,105.5289764,108.1315317,104.6377372,106.7108261,51684000
17-06-2022,106.6336899,108.1822859,104.5461666,105.5289709,51376000
21-06-2022,111.0132523,111.9542566,108.0832601,108.4111906,47416000
22-06-2022,110.9570236,112.8071717,109.8572781,110.0304537,30774000
23-06-2022,111.7079239,112.2060459,109.9747171,111.6974758,28362000
24-06-2022,117.4136505,117.5171595,112.4150495,112.4573506,41164000
27-06-2022,115.282341,118.0152695,114.631446,117.7102322,36420000
28-06-2022,111.4745483,116.7513224,111.3158071,115.2514892,35792000
29-06-2022,111.1700058,112.6220633,110.3449479,111.0212191,24716000
30-06-2022,108.4445267,110.3603701,106.2420592,109.4765949,43170000
01-07-2022,108.220108,108.7301664,106.222654,107.4194316,35476000
05-07-2022,112.7240677,112.8375237,105.2284026,106.5908919,39342000
06-07-2022,114.0268402,115.0395005,110.945571,112.7628865,37432000
07-07-2022,118.217804,118.6223715,114.287103,114.5324282,40936000
08-07-2022,118.7855911,119.115511,116.3452548,116.6920997,38238000
11-07-2022,115.126091,117.4365476,114.7817367,117.4365476,31196000
12-07-2022,113.4779663,116.4174118,113.1490411,115.6620206,29960000
13-07-2022,110.8236542,113.6526277,110.672377,111.1694967,43722000
14-07-2022,109.8423538,110.5644038,107.8573448,109.6861032,37004000
15-07-2022,111.2456436,112.6021648,110.372324,111.4675897,46770000
18-07-2022,108.5112076,113.1390833,107.854352,112.1040309,43164600
19-07-2022,113.2684708,113.4774706,109.038693,110.3225558,36530900
20-07-2022,113.3580399,114.8509025,111.9447984,112.63151,35600400
21-07-2022,113.7959442,114.0049517,110.5813174,113.7362321,32676200
22-07-2022,107.3865967,111.8054653,105.9932566,110.4718449,48901200
25-07-2022,106.9984436,109.3472148,105.794202,107.8941627,34690900
26-07-2022,104.5202866,106.6899139,103.5748099,106.0927704,47991000
27-07-2022,112.5220413,113.368003,107.4960745,108.7401268,59858500
28-07-2022,113.6765213,113.7959455,110.9296518,111.8353255,32816600
29-07-2022,115.7665253,116.154669,112.5220349,112.541944,37223400
01-08-2022,114.3134766,116.164627,113.7959466,114.7513854,26034300
02-08-2022,114.5821838,115.79638,113.1788969,113.4575634,20236000
03-08-2022,117.518158,118.0555895,114.9305307,115.1594321,28499000
04-08-2022,117.6276321,118.2148212,116.3338147,116.9210114,21602900
05-08-2022,116.9110489,117.548003,115.4480423,115.6769513,19159500
08-08-2022,116.7418747,119.5783125,116.3238673,117.8266847,19138300
09-08-2022,116.0750504,116.7617696,115.1594297,116.5826258,19086500
10-08-2022,119.1304398,120.344636,117.8465845,118.2148191,30930400
11-08-2022,118.2745285,120.9119207,117.995862,120.7029209,24293700
12-08-2022,121.1010208,121.1010208,118.8915828,119.6877793,19096300
15-08-2022,121.4991226,121.718077,120.0361159,120.5536383,19494800
16-08-2022,121.1209259,121.8474558,120.065972,120.9417821,19041200
17-08-2022,118.9811554,120.7128739,118.8119585,119.5484429,22847000
18-08-2022,119.5982056,120.2451143,118.155108,118.8617288,17987700
19-08-2022,116.6522827,118.5830541,116.204427,118.4934784,21809500
22-08-2022,113.6964188,115.0798042,113.3082751,114.65185,21456600
23-08-2022,113.3182297,114.4627592,112.8902754,112.9400405,15870400
24-08-2022,113.1490402,114.2338501,112.3329423,112.9599419,17734600
25-08-2022,116.0949554,116.1646221,113.5670404,113.6964191,16956800
26-08-2022,109.8149796,114.5722419,109.6656994,114.1741436,37245700
29-08-2022,108.8993607,110.4220795,108.2823156,109.4666482,21191200
30-08-2022,108.4216537,109.9742287,107.2870786,109.645797,27513300
31-08-2022,107.7050705,110.3225537,107.6154948,110.1235084,28627000
01-09-2022,109.2178345,109.9244552,106.8491617,107.7647823,28360900
02-09-2022,107.3368149,110.2130628,106.7496259,110.063775,24160700
06-09-2022,106.3017654,107.5159616,105.2766677,106.7894394,25068300
07-09-2022,108.9292068,109.4566914,106.3913449,106.5505797,23167000
08-09-2022,107.8643112,109.0785075,106.6501225,107.5259326,24238300
09-09-2022,110.1235046,110.4618832,108.5012557,108.5510208,23197700
12-09-2022,110.3325043,111.0888902,109.4069291,110.461883,22966800
13-09-2022,103.8236237,107.7846893,103.5947147,107.2870684,38172900
14-09-2022,104.5003891,104.7790556,103.1667687,104.0724348,26395100
15-09-2022,102.4203415,104.7691053,101.8630009,103.5350075,34188300
16-09-2022,102.3108597,102.6392837,100.4597093,101.5843298,42797200
19-09-2022,102.5795822,102.8383472,101.0668179,101.2658632,23036800
20-09-2022,100.6587524,101.8829032,100.0416998,101.5942821,26517100
21-09-2022,98.80760193,102.3904708,98.79764738,101.1862292,31487300
22-09-2022,99.66350555,100.7582699,98.31993075,98.34978678,34298600
23-09-2022,98.27017212,99.18580034,97.00621839,99.1559367,31625400
26-09-2022,97.70288849,99.4047511,97.33465387,97.63322186,27072700
27-09-2022,97.03607178,99.52417618,96.4090722,98.95688868,30072800
28-09-2022,99.57395172,100.2208529,96.64793821,97.18536972,32466300
29-09-2022,96.95645905,98.17065532,95.50340686,98.17065532,31047200
30-09-2022,95.19487762,98.4294134,95.10530192,96.58821763,32941500
03-10-2022,98.1706543,98.81756301,96.06073887,96.29960237,27982000
04-10-2022,101.1563721,101.3554174,99.90236532,99.96208499,28850800
05-10-2022,100.9473801,101.445001,98.32989676,99.35499464,22176900
06-10-2022,100.9374161,102.4402332,100.1113636,100.2009393,22324000
07-10-2022,98.21046448,100.0516604,97.83227531,99.3748956,27502800
10-10-2022,97.3943634,98.62846111,96.54840939,98.52893845,18225100
11-10-2022,96.71759796,98.77774817,95.85173487,96.96640841,26507100
12-10-2022,97.09578705,98.28012721,96.27968908,96.83702965,21876400
13-10-2022,98.58865356,99.3052289,93.93092148,94.69726195,34574500
14-10-2022,96.10054779,100.2109014,95.91145701,99.51422754,25410700
17-10-2022,99.49432373,100.4497549,98.35974869,98.38960473,28419200
18-10-2022,100.2905197,102.9776773,99.49433078,102.6392911,24060700
19-10-2022,99.15593719,100.5393227,98.44931643,99.53413394,23811100
20-10-2022,99.49432373,101.8331404,98.91708167,99.52417977,25323200
21-10-2022,100.6488037,100.8279475,97.25503301,97.38441172,32458700
24-10-2022,102.0321808,102.2610897,99.50427343,101.3156131,27176400
25-10-2022,103.9828644,104.3212429,102.2312367,102.4103805,40611400
26-10-2022,94.478302,97.84221647,94.2394461,95.97116466,88114100
27-10-2022,91.78120422,94.97592964,91.36320447,94.07025591,60710900
28-10-2022,95.83183289,96.09059788,91.69162339,91.83095664,43697300
31-10-2022,94.0602951,95.57305915,93.53281822,94.9659611,31675000
01-11-2022,90.03952789,95.57306993,89.94000523,94.99582786,47161400
02-11-2022,86.55618286,90.74615004,86.46660715,90.50729413,57038300
03-11-2022,83.03302002,86.1083134,82.94344431,85.90926809,61288000
04-11-2022,86.16803741,86.22774949,83.3116907,84.99365178,51124900
07-11-2022,88.06894684,88.47699963,86.43675086,86.86470514,34078900
08-11-2022,88.47699738,89.89023891,87.17322546,88.47699738,30429000
09-11-2022,86.90451813,89.01443359,86.86470754,88.02913869,31769100
10-11-2022,93.4930191,93.94087489,91.17410384,91.811058,51620100
11-11-2022,95.95126343,96.46878581,93.47310593,94.23944636,33090500
14-11-2022,95.24463654,96.32945404,94.06030397,94.63753843,30179500
15-11-2022,97.97160339,99.66351138,96.24983177,97.79245957,41640800
16-11-2022,98.3796463,99.1658882,97.17540468,97.43416967,29105200
17-11-2022,97.89198303,98.80760366,96.32945373,96.50859755,26052600
18-11-2022,96.96640778,98.42941442,95.91145391,98.30002813,28342300
21-11-2022,95.14511871,97.93179891,94.9062628,96.82707986,21647400
22-11-2022,96.58821869,96.75740797,93.60249332,95.49344665,23438500
23-11-2022,97.99150848,98.29008407,96.62802446,96.62802446,18868100
25-11-2022,96.99626923,98.17065491,96.93655715,97.77255665,9701400
28-11-2022,95.59297943,97.11569819,95.1550706,96.5782667,26237500
29-11-2022,94.73706818,95.66264334,93.66220522,95.27449965,20061700
30-11-2022,100.5094681,100.5592332,93.9707297,94.36882794,43647500
01-12-2022,100.5094681,101.7634749,99.77299127,100.5393241,28687100
02-12-2022,99.96208191,100.2905059,98.42940873,98.57869651,21480700
05-12-2022,99.00665283,100.8976061,98.52893345,98.92703167,24405100
06-12-2022,96.51855469,99.30522722,95.96121411,98.8275154,24910700
07-12-2022,94.48826599,96.41903006,94.26931156,95.95127276,31045400
08-12-2022,93.26410675,95.12521162,93.00534176,94.92615871,32213300
09-12-2022,92.38829803,93.81149411,92.30867687,93.32382016,28225400
12-12-2022,92.86600494,93.11481538,91.17409701,92.26886141,29420000
13-12-2022,95.17497253,99.05641715,94.57782896,97.29484247,40593700
14-12-2022,94.61763763,96.40907591,93.15463097,94.74701633,28733600
15-12-2022,90.42766571,93.19443655,89.58171174,92.68686113,40107000
16-12-2022,89.83052826,90.8954367,89.09404385,90.32814917,58011800
19-12-2022,88.0191803,90.12908789,87.79027136,89.83051993,29493000
20-12-2022,88.59642029,88.75566262,87.02394404,87.69075421,23453800
21-12-2022,89.15376282,89.79071697,87.89975602,88.65614191,24745600
22-12-2022,87.34242249,88.11870987,85.90927186,87.74052072,27658300
23-12-2022,88.80542755,89.12390462,86.65570166,86.69551224,23003000
27-12-2022,86.9741745,88.51680222,86.59598537,88.37746899,20097300
28-12-2022,85.61069489,87.62108754,85.53108131,86.56613368,19523200
29-12-2022,88.02912903,88.42722724,86.19788787,86.20784241,23333500
30-12-2022,87.81018829,87.87985492,86.15808324,86.56613603,23986300
03-01-2023,88.69594574,90.61676258,88.09879463,89.16370297,28131200
04-01-2023,87.66090393,90.21867518,86.85475287,89.92009959,34854800
05-01-2023,85.7898407,87.15332471,85.49127271,87.05380204,27194400
06-01-2023,86.92442322,87.27276395,84.45622758,86.37704473,41381500
09-01-2023,87.60118103,89.62152829,87.44194629,87.9395672,29003900
10-01-2023,87.99927521,88.24808565,85.42160268,85.57089046,30467800
11-01-2023,91.08452606,91.16414723,88.58647461,88.7556639,26862000
12-01-2023,90.69638824,91.43287269,89.32295721,91.04472897,30258100
13-01-2023,91.68167877,91.7513454,89.70114209,90.41771741,26329200
17-01-2023,90.85562897,91.81106023,89.62153121,91.62196185,32602400
18-01-2023,90.68643188,92.35843834,90.2087125,91.70157514,29116700
19-01-2023,92.60725403,93.16458702,90.19876306,90.28833877,37000400
20-01-2023,97.5535965,97.83227057,94.56787114,94.6474923,63191100
23-01-2023,99.31518555,99.56399601,97.03608079,97.48393659,40005100
24-01-2023,97.23511505,99.13603042,96.73749418,97.63321327,33078500
25-01-2023,94.76692963,95.70245939,93.31387744,95.11526275,42330000
26-01-2023,97.05596924,97.10573436,94.92615256,96.04082602,30114000
27-01-2023,98.89717865,99.84265531,96.84697541,96.84697541,33879800
30-01-2023,96.47874451,97.82231945,95.94131301,97.016176,27226200
31-01-2023,98.36969757,98.40950815,96.35931244,96.40907757,29870700
01-02-2023,99.95214081,100.7085268,97.11570301,98.24032359,35531100
02-02-2023,107.2273483,107.3368255,105.107486,105.2965844,69883800
03-02-2023,104.2814331,107.2970145,102.0919042,102.4402373,65309300
06-02-2023,102.4103775,103.8634295,101.3952267,101.9127566,31999600
07-02-2023,107.1278305,107.665262,102.6293408,102.7288634,49010200
08-02-2023,98.89717865,102.6492368,97.57350526,101.5644269,94743500
09-02-2023,94.55792236,99.55403269,93.18448387,99.52417665,119455000
10-02-2023,94.12001038,96.28963766,93.80153333,94.99582037,54980700
13-02-2023,94.15982056,94.74700953,93.39348017,94.28919925,50076100
14-02-2023,94.22949982,94.39868911,91.82101633,93.98068935,54726100
15-02-2023,96.47874451,96.65788834,93.70201892,94.04039749,50169000
16-02-2023,95.05554199,97.21521477,94.28920159,94.91620875,42462600
17-02-2023,93.90105438,95.10529595,92.76647943,94.39867524,34284100
21-02-2023,91.35324097,92.65700523,91.28357435,92.55748257,33629300
22-02-2023,91.21392059,91.67173095,90.17886812,91.26367813,30884000
23-02-2023,90.45752716,91.50253409,89.33290665,91.48262501,41206400
24-02-2023,88.7059021,89.46228802,88.15852365,89.01443223,36585100
27-02-2023,89.44238281,89.73100384,88.91489828,89.44238281,27502300
28-02-2023,89.63147736,90.79591608,88.89500052,88.90495507,30142000
01-03-2023,89.93005371,90.59686392,89.24333441,89.55186454,31111200
02-03-2023,91.56224823,91.84091473,89.16371178,89.233386,32204400
03-03-2023,93.20439148,93.28401264,92.01009682,92.03996045,35160100
06-03-2023,94.67734528,95.5133523,93.55272483,93.57262632,32639300
07-03-2023,93.41339874,95.21478402,93.08496712,94.52807233,27835500
08-03-2023,93.80152893,95.5033913,93.55271851,93.67215024,34103300
09-03-2023,91.88072968,95.07545519,91.46272991,93.60250146,28813500
10-03-2023,90.19876099,92.3484869,89.96985963,91.73143426,35941000
13-03-2023,90.67648315,92.12953531,88.99452204,89.66133224,37335600
14-03-2023,93.52287292,93.91101662,92.00015419,92.11957835,36050200
15-03-2023,95.6526947,96.46879271,92.19920427,92.77644637,50622100
16-03-2023,99.84265137,100.7085144,95.04558647,95.74225265,65492000
17-03-2023,101.1364746,102.3506632,99.62370282,99.78294515,61028500
20-03-2023,100.7383728,101.2658497,99.39479794,99.64360838,32960400
21-03-2023,104.4207687,104.5999126,100.7383771,100.7682331,42110300
22-03-2023,102.8781509,106.0828233,102.8383404,103.7738625,43427400
23-03-2023,105.0975342,105.794208,103.9629591,104.5601027,40797800
24-03-2023,104.9383011,104.9880586,103.3459081,104.4904377,30393300
27-03-2023,101.9724655,104.2615245,101.4449886,104.1221913,31120900
28-03-2023,100.5492783,101.9625198,99.26541542,101.9525728,32057900
29-03-2023,100.9075699,102.0023344,100.171093,101.7933345,28779600
30-03-2023,100.4099503,100.6786698,99.30523119,100.4298593,33086200
31-03-2023,103.2364426,103.3956773,100.5592395,100.8180045,36863400
03-04-2023,103.8634338,104.0326231,101.444996,101.9028063,25035400
04-04-2023,104.2217178,105.0776264,103.5449531,103.8335742,24420100
05-04-2023,103.9729156,105.5951571,103.1667722,105.27668,28290500
06-04-2023,107.9041214,108.6505528,103.8335858,104.759161,48711500
10-04-2023,105.9335403,107.0780623,104.6198215,106.4709718,27067400
11-04-2023,104.8487244,106.2221629,104.1819142,106.0430191,26311800
12-04-2023,104.1420975,106.2420582,103.8435219,106.0728689,24370300
13-04-2023,106.9188232,106.9785353,105.3363849,105.3363849,24843600
14-04-2023,108.3519745,108.4216411,106.3316273,106.3813924,26578000
17-04-2023,105.4657745,105.6548729,104.0226694,104.1620102,37571200
18-04-2023,104.0027618,106.0330559,103.5748076,105.9832908,26596400
19-04-2023,103.6842957,104.4804922,102.5795766,103.0871521,20905700
20-04-2023,104.7890091,105.7444403,103.3757676,103.4155782,27820800
21-04-2023,104.9084473,105.4956363,104.28144,104.9681593,25800100
24-04-2023,105.4657745,106.1226302,104.2018132,104.9880551,23542800
25-04-2023,103.3558655,106.1823563,103.3459109,105.3264477,46664100
26-04-2023,103.2165298,105.8439677,102.1416668,104.4207716,53347600
27-04-2023,107.0780563,107.8543513,103.0473318,103.9529978,50089200
28-04-2023,106.8292542,106.8392087,104.58996,106.5306862,36139800
01-05-2023,106.6899185,107.4761605,106.3117294,106.3316309,26681700
02-05-2023,104.8188629,106.6899147,103.2165231,106.6302026,30997200
03-05-2023,104.9084473,106.9785445,104.4605839,105.0278714,21795400
04-05-2023,104.1918716,105.0975378,103.4752963,104.9880606,23419500
05-05-2023,105.0676727,105.3761952,103.6146207,104.3212414,26625100
08-05-2023,107.2572021,107.4463005,104.6596281,104.6795296,26511400
09-05-2023,106.8392029,109.6258829,106.6799681,107.8742552,36360100
10-05-2023,111.2182693,112.4026095,107.416446,107.4562566,63153400
11-05-2023,116.0153351,117.35891,113.8656168,114.850904,78900000
12-05-2023,116.9508591,117.4683814,115.5575191,116.1248066,41073800
15-05-2023,115.9556274,117.9162551,115.4580065,115.5575292,36266800
16-05-2023,118.9413452,120.1754429,115.8759988,115.9357108,45035600
17-05-2023,120.2650146,121.0910672,118.3242962,119.0408715,33323600
18-05-2023,122.2455521,122.7232639,120.2550685,120.3744926,35234200
19-05-2023,122.1758728,125.3705977,121.5687748,122.9621147,41330300
22-05-2023,124.4549942,125.8284252,122.1559804,122.3550333,35253000
23-05-2023,121.9768295,124.0369797,121.6284964,123.5692224,34046300
24-05-2023,120.3247299,121.3299262,119.2896776,120.5436843,34182600
25-05-2023,122.8924561,124.7236973,121.3796843,123.9275008,42317000
26-05-2023,124.0170822,124.6639909,121.8673563,122.5839316,35635900
30-05-2023,123.0815582,125.062095,121.4195062,125.0421859,35076700
31-05-2023,122.2853622,123.4696948,121.91712,122.1659305,37325800
01-06-2023,123.1313095,123.8279757,122.0365451,122.2355904,30772700
02-06-2023,124.0767975,125.5497587,123.1711314,123.4000327,26963100
05-06-2023,125.4104309,126.8236725,123.2507503,123.4199472,32305500
06-06-2023,126.7042389,127.6795717,124.7635203,125.410429,26638300
07-06-2023,121.9171143,128.4259886,121.5389251,126.3658461,52539000
08-06-2023,121.5588379,122.6436554,120.6631187,121.6484136,29389200
09-06-2023,121.648407,123.1711257,121.3299299,121.6683085,23762500
12-06-2023,123.0516891,123.4597419,121.0811147,122.2057352,28306400
13-06-2023,123.240799,124.5644724,122.5938902,124.3853286,22278300
14-06-2023,123.0815582,123.459755,120.8721201,122.5142707,30592300
15-06-2023,124.4947968,124.863039,121.8176014,122.5540782,35246300
16-06-2023,122.9422226,125.5099484,122.6934121,125.3308045,45514000
20-06-2023,122.5142593,123.9772659,121.5588282,122.3450701,26097500
21-06-2023,119.9764023,122.0763631,119.5285389,121.8175981,30306300
22-06-2023,122.5640335,122.6536016,118.2645891,119.4290202,26952200
23-06-2023,121.7578812,122.2057445,120.4839728,120.8024499,34885300
26-06-2023,117.7769089,121.4194974,117.7072423,120.1853998,33969900
27-06-2023,117.7669601,118.5133915,115.5475677,116.5229079,39535900
28-06-2023,119.6081619,119.8171618,116.2940049,116.5328608,27091400
29-06-2023,118.5332947,119.4887259,117.7371058,118.6726279,24090900
30-06-2023,119.1304398,120.5038783,119.1204928,119.5982046,29519700
03-07-2023,119.3294983,119.6181193,118.2546353,118.672635,14467900
05-07-2023,121.1706848,122.0265933,118.6626789,118.6726259,27584800
06-07-2023,119.5384903,119.7275887,117.8366278,119.2299678,24745200
07-07-2023,118.9114914,120.4740207,118.8318702,119.5285364,21692600
10-07-2023,115.8959122,117.7470626,115.5873896,117.7371157,35315200
11-07-2023,116.5826263,117.1499139,114.8011426,115.7366723,23078800
12-07-2023,118.3641052,119.7574452,117.8465828,118.2347265,30404400
13-07-2023,123.9474106,124.2360316,119.8768678,120.3545872,44297900
14-07-2023,124.8232193,126.1767487,122.9024024,124.2061743,33266800
17-07-2023,124.0568924,126.4952318,123.609029,125.3407552,25716200
18-07-2023,123.1711197,124.0867403,122.3749233,124.0071191,26226400
19-07-2023,121.4493561,124.5843693,121.2204547,124.0071272,37224000
20-07-2023,118.6328201,123.4995519,117.6574874,120.8422582,37906800
21-07-2023,119.4489212,120.414307,118.1650659,120.0460724,72937900
24-07-2023,120.9517365,122.4147431,120.404358,121.0811227,29686100
25-07-2023,121.6285019,122.5640316,120.4441617,120.7825479,52509600
26-07-2023,128.6549225,130.3567776,127.7094457,129.451119,61682100
27-07-2023,128.7842865,132.6060267,128.1771884,131.0434897,44952100
28-07-2023,131.9491577,133.1036418,129.9487272,130.1577195,36591200
31-07-2023,132.0884857,132.8946291,131.152956,132.0984327,28055500
01-08-2023,130.924057,131.9989199,130.0581863,130.1577166,23166800
02-08-2023,127.7691422,129.4709971,126.9530366,128.8340429,26273300
03-08-2023,127.8388062,128.7743359,126.8137083,127.3610943,20089500
04-08-2023,127.5004272,130.8842433,127.3013819,128.6648583,26130000
07-08-2023,130.9041595,130.9837807,128.406108,128.5454412,22746300
08-08-2023,130.7747498,130.8842269,128.9235996,129.9984625,23535200
09-08-2023,129.043045,131.41171,128.3861819,131.0335285,24912900
10-08-2023,129.0729065,131.4216777,128.834043,130.6951554,20857800
11-08-2023,128.9435272,129.3117618,127.5601417,128.0478157,19569200
